"gene","gene_name","dev_default","rank_default","dev_slide","rank_slide"
"ENSG00000145675","PIK3R1",83847.3113739365,1016,83020.493856281,1018
"ENSG00000164326","CARTPT",95599.6722278544,660,92393.9424228398,718
"ENSG00000131711","MAP1B",150028.784540392,69,148027.500788399,60
"ENSG00000145741","BTF3",87087.2145765274,893,86820.9881058681,874
"ENSG00000171617","ENC1",189772.039395862,28,186423.807324909,26
"ENSG00000113161","HMGCR",63851.0809149913,1945,63649.0969998852,1933
"ENSG00000085365","SCAMP1",74408.0102476118,1404,74071.9547091113,1390
"ENSG00000152413","HOMER1",59708.2113402832,2075,59250.7802410626,2075
"ENSG00000113319","RASGRF2",64369.2989600637,1920,63460.6296266082,1940
"ENSG00000186468","RPS23",141092.95873408,106,135903.289842021,106
"ENSG00000164176","EDIL3",96576.7531227532,639,92059.6070244627,731
"ENSG00000127184","COX7C",127335.02401091,188,125071.614500081,184
"ENSG00000081189","MEF2C",109000.707727517,407,107860.722661189,404
"ENSG00000175745","NR2F1",64519.9690875118,1913,64392.3418573742,1892
"ENSG00000175426","PCSK1",59677.6222492497,2076,59541.7930137494,2070
"ENSG00000145730","PAM",67298.9307202139,1785,66805.7214296244,1776
"ENSG00000198961","PJA2",107572.175473693,430,105522.296906202,435
"ENSG00000134986","NREP",75360.412848391,1364,75121.2796765288,1345
"ENSG00000134982","APC",70276.0402200989,1628,69071.9000627579,1660
"ENSG00000129625","REEP5",108507.793400389,419,107902.375955258,403
"ENSG00000169567","HINT1",136826.612573703,124,130326.311692023,137
"ENSG00000158985","CDC42SE2",74906.4133447351,1383,73920.3754237879,1396
"ENSG00000164398","ACSL6",75482.4147021486,1358,74993.810183084,1349
"ENSG00000131437","KIF3A",83218.8754827996,1041,82859.9061235056,1027
"ENSG00000164402","SEPTIN8",93774.2953362182,709,92895.585789631,705
"ENSG00000198944","SOWAHA",63227.0608940985,1969,62786.7973018685,1968
"ENSG00000164405","UQCRQ",129351.657370412,173,122695.637489477,211
"ENSG00000213585","VDAC1",96101.8939294401,650,95539.0833346654,644
"ENSG00000113558","SKP1",120523.370641092,268,119108.037868902,252
"ENSG00000113575","PPP2CA",94222.3881567275,697,93597.2763123153,685
"ENSG00000164615","CAMLG",70963.2176018852,1591,70709.7319621829,1570
"ENSG00000145824","CXCL14",118996.86441474,290,117825.052182576,272
"ENSG00000152377","SPOCK1",99239.5594099981,587,97025.2730537913,617
"ENSG00000177733","HNRNPA0",77503.3136520209,1259,77301.347696791,1248
"ENSG00000132563","REEP2",89291.2246167369,824,87845.0215621075,838
"ENSG00000120738","EGR1",77488.4924096311,1261,74380.4886569565,1380
"ENSG00000113013","HSPA9",87827.5418668081,868,87673.3965603244,840
"ENSG00000120727","PAIP2",79287.6902118681,1174,79178.6864137718,1157
"ENSG00000131495","NDUFA2",91347.196136419,770,91011.0363025602,762
"ENSG00000146007","ZMAT2",74297.8564870454,1408,73740.318666312,1401
"ENSG00000131507","NDFIP1",117497.217966139,311,116969.198932083,287
"ENSG00000113578","FGF1",65207.4959943964,1881,64204.8224285215,1901
"ENSG00000145819","ARHGAP26",63308.6791146594,1966,62940.2334509617,1961
"ENSG00000183775","KCTD16",59893.3824539574,2071,58900.9035246269,2076
"ENSG00000156475","PPP2R2B",73468.4490099328,1448,73401.6048608173,1420
"ENSG00000070808","CAMK2A",114697.358654539,337,113122.128277077,338
"ENSG00000019582","CD74",86454.3422324447,912,84501.8909072175,967
"ENSG00000164587","RPS14",132072.311479716,154,129140.029050477,144
"ENSG00000171992","SYNPO",82949.0958228048,1050,82768.7861051426,1030
"ENSG00000211445","GPX3",65275.9731843788,1877,65110.6921403792,1861
"ENSG00000197043","ANXA6",103546.201942307,501,102199.026484596,505
"ENSG00000113140","SPARC",101351.162128156,545,100151.869665003,544
"ENSG00000155506","LARP1",77020.7023613459,1287,76783.6877827914,1265
"ENSG00000055163","CYFIP2",99150.3702394809,591,98819.6416872976,569
"ENSG00000113312","TTC1",62216.1437320226,2011,62205.5174152215,1989
"ENSG00000164609","SLU7",68934.0602932149,1703,68702.7079571695,1684
"ENSG00000145864","GABRB2",89235.7580736553,825,86945.8448771541,868
"ENSG00000022355","GABRA1",106625.561569115,450,105840.228097223,432
"ENSG00000113327","GABRG2",85778.2456170925,943,85245.8471991362,924
"ENSG00000038274","MAT2B",62526.6309415522,1999,62285.5312628571,1986
"ENSG00000170091","NSG2",98517.6285306433,609,97909.484791129,596
"ENSG00000145920","CPLX2",121585.468614749,253,118434.469556649,265
"ENSG00000175416","CLTB",96018.4530498449,652,95532.2424647766,645
"ENSG00000074317","SNCB",135645.19504287,130,126432.089716317,169
"ENSG00000169230","PRELID1",70213.2406829831,1630,70014.8952538554,1607
"ENSG00000050748","MAPK9",81883.8033984834,1090,81677.3229466936,1068
"ENSG00000137267","TUBB2A",151783.27328771,66,143549.436286231,75
"ENSG00000124785","NRN1",89903.1867394835,803,89726.9380583344,793
"ENSG00000224531","SMIM13",65750.6118654435,1856,65055.1968872382,1864
"ENSG00000112137","PHACTR1",79894.15570195,1152,79543.1560029225,1145
"ENSG00000145990","GFOD1",69321.0572345863,1680,69104.5576712467,1657
"ENSG00000112186","CAP2",87827.9288199167,867,87279.3011610277,857
"ENSG00000152954","NRSN1",69882.7190286119,1644,69676.2877747062,1626
"ENSG00000112308","C6orf62",73477.7994690177,1447,73249.1204681109,1429
"ENSG00000204681","GABBR1",98999.5364292684,593,98274.6683060451,587
"ENSG00000204592","HLA-E",71407.2088687399,1563,70463.1891273296,1582
"ENSG00000196230","TUBB",113251.80096965,360,112669.739037524,348
"ENSG00000137312","FLOT1",92508.3071827202,742,92321.4967308262,725
"ENSG00000204580","DDR1",67698.1134777989,1755,66040.4327348975,1820
"ENSG00000213760","ATP6V1G2",100655.183910493,553,99816.1536899145,553
"ENSG00000204469","PRRC2A",70699.4540579151,1606,70324.7119929867,1591
"ENSG00000204388","HSPA1B",137592.897124988,121,124112.595402462,197
"ENSG00000204314","PRRT1",81959.9084807489,1086,81626.8037854628,1070
"ENSG00000124614","RPS10",117590.436486242,309,109742.636508777,379
"ENSG00000124507","PACSIN1",96775.5844691274,638,95798.8285368962,637
"ENSG00000198755","RPL10A",108587.484869661,416,108188.692821579,401
"ENSG00000137409","MTCH1",117886.08612131,307,116969.528486641,286
"ENSG00000124702","KLHDC3",94387.0835716926,690,94148.3811240994,666
"ENSG00000096384","HSP90AB1",134519.303576048,136,132596.010054004,120
"ENSG00000178233","TMEM151B",76963.3462526983,1292,76195.5982679827,1296
"ENSG00000172348","RCAN2",96941.7607889321,634,96633.7981920624,621
"ENSG00000170915","PAQR8",67849.0190622563,1748,66074.0122584388,1818
"ENSG00000096092","TMEM14A",75922.0572871634,1339,75699.2097464281,1323
"ENSG00000112146","FBXO9",67106.154937203,1792,66924.7268510555,1767
"ENSG00000151914","DST",89720.8071913202,814,87157.3612382016,863
"ENSG00000119900","OGFRL1",72823.3404235859,1486,71816.8544484467,1510
"ENSG00000185760","KCNQ5",59799.078822881,2073,59557.4803921078,2069
"ENSG00000156508","EEF1A1",170712.242058418,37,162654.61803328,34
"ENSG00000112695","COX7A2",121337.418642012,256,116917.88846677,289
"ENSG00000112697","TMEM30A",86215.6870576796,920,85673.97899743,901
"ENSG00000065609","SNAP91",94228.5695647513,696,93731.2693126228,678
"ENSG00000135334","AKIRIN2",58357.9811234793,2087,58195.88170213,2083
"ENSG00000118432","CNR1",62898.4502644694,1985,62217.3730585943,1988
"ENSG00000112335","SNX3",102780.455417215,519,102031.544687055,510
"ENSG00000112290","WASF1",92093.1196432064,753,91893.946670631,738
"ENSG00000277443","MARCKS",98628.8534546845,605,98291.0294886815,586
"ENSG00000187189","TSPYL4",81179.4809130619,1114,80338.455529009,1114
"ENSG00000189241","TSPYL1",123345.815387601,228,121217.938029883,230
"ENSG00000152661","GJA1",115980.615768753,325,111681.483109126,357
"ENSG00000111897","SERINC1",122943.779034387,233,119088.974819681,253
"ENSG00000189367","KIAA0408",67510.5373030322,1765,67186.5228496424,1753
"ENSG00000112306","RPS12",172850.425406558,33,166859.392006006,30
"ENSG00000120265","PCMT1",101749.872828764,541,100142.940917189,546
"ENSG00000131016","AKAP12",69742.7599852223,1653,69315.1243823272,1646
"ENSG00000131018","SYNE1",69986.8365905561,1639,69857.5434059239,1619
"ENSG00000074706","IPCEF1",66538.639599501,1821,66226.4932882832,1810
"ENSG00000112096","SOD2",106488.687759504,456,99870.2445421858,552
"ENSG00000120438","TCP1",77986.9034854863,1242,77417.1270755589,1238
"ENSG00000112531","QKI",126329.019638332,202,119870.824113953,241
"ENSG00000188191","PRKAR1B",122391.334593046,238,121814.781564804,224
"ENSG00000157954","WIPI2",67432.870996917,1768,67356.0543460433,1744
"ENSG00000075624","ACTB",147146.721325461,84,145745.710735977,65
"ENSG00000136238","RAC1",103735.081840588,498,102095.509815913,508
"ENSG00000189043","NDUFA4",175101.673904391,31,165008.414806312,33
"ENSG00000106537","TSPAN13",71964.0693793144,1535,71616.2185147491,1523
"ENSG00000136237","RAPGEF5",73729.2436100122,1435,73203.2917229581,1431
"ENSG00000196683","TOMM7",121024.345024358,261,119080.208764632,254
"ENSG00000122585","NPY",125467.620720724,211,122091.218602331,220
"ENSG00000172115","CYCS",100961.110265906,550,100305.800115237,543
"ENSG00000086300","SNX10",82361.9766574986,1070,81701.1941474555,1067
"ENSG00000106052","TAX1BP1",73347.7946346878,1451,72718.2191093103,1463
"ENSG00000136193","SCRN1",82509.3543812399,1059,82350.9431912207,1040
"ENSG00000180354","MTURN",139695.679146218,112,138582.262008342,92
"ENSG00000240583","AQP1",55050.335371745,2097,52553.6765802432,2097
"ENSG00000155849","ELMO1",84029.8822386434,1008,83529.7004713585,1000
"ENSG00000086289","EPDR1",73071.639396948,1471,72894.8734803025,1453
"ENSG00000078053","AMPH",76649.7617859241,1302,76474.1831444043,1280
"ENSG00000062582","MRPS24",71369.1679435235,1568,70655.3962201975,1572
"ENSG00000058404","CAMK2B",109506.613721521,401,109113.573241271,389
"ENSG00000015676","NUDCD3",83840.675191209,1019,83693.6985044165,998
"ENSG00000196262","PPIA",133847.278816174,141,131955.056997423,127
"ENSG00000105968","H2AFV",80862.6151477159,1122,80177.1238148314,1120
"ENSG00000136280","CCM2",69632.4271737597,1661,69184.0234388738,1652
"ENSG00000164742","ADCY1",94733.9113730867,679,94423.770927418,662
"ENSG00000170419","VSTM2A",68819.9432157518,1712,68425.3297822225,1702
"ENSG00000132432","SEC61G",85793.5718158673,941,84175.8519425649,983
"ENSG00000154978","VOPP1",61890.3723708925,2022,61613.3650704952,2012
"ENSG00000146731","CCT6A",67424.4612201109,1770,67329.002126131,1747
"ENSG00000106153","CHCHD2",115899.604051407,326,114903.587386205,311
"ENSG00000106609","TMEM248",69791.3377631285,1648,69353.4232089678,1642
"ENSG00000185274","GALNT17",73952.0310868088,1424,73927.5320235841,1394
"ENSG00000106089","STX1A",94883.2357091851,674,94198.6042897888,664
"ENSG00000106683","LIMK1",66222.053915578,1836,65476.4855548517,1847
"ENSG00000106682","EIF4H",95983.8721251913,653,95888.5423157336,635
"ENSG00000005486","RHBDD2",110720.900492992,385,108723.930950997,394
"ENSG00000146701","MDH2",90657.8796220034,787,90052.9199496395,787
"ENSG00000170027","YWHAG",133792.392582394,143,132342.983691213,123
"ENSG00000153956","CACNA2D1",58340.9869013269,2088,57091.0961779465,2090
"ENSG00000186472","PCLO",69573.5342714222,1666,68788.7824053342,1676
"ENSG00000198822","GRM3",64373.318338274,1919,63759.4023770371,1927
"ENSG00000008277","ADAM22",61730.2593940045,2029,61497.7314957475,2019
"ENSG00000075142","SRI",87570.5477334593,875,86934.508368636,869
"ENSG00000058091","CDK14",72835.4160974157,1484,72583.2746169425,1469
"ENSG00000242265","PEG10",63043.5904693583,1979,62913.1484633567,1964
"ENSG00000158560","DYNC1I1",79237.4699705533,1178,79010.823406354,1165
"ENSG00000106236","NPTX2",71435.7224546371,1560,69942.1968458509,1614
"ENSG00000166448","TMEM130",108248.630470679,421,106441.585131879,425
"ENSG00000241685","ARPC1A",72712.8099138672,1496,72668.6088643437,1465
"ENSG00000241468","ATP5MF",123197.662521387,230,115962.213284465,298
"ENSG00000168090","COPS6",71614.6122903815,1548,71505.6203427133,1530
"ENSG00000166925","TSC22D4",118602.134398119,297,115799.261018261,299
"ENSG00000106367","AP1S1",80274.2915550423,1141,79713.5618515702,1137
"ENSG00000128564","VGF",102809.629994177,518,101943.357386566,513
"ENSG00000135250","SRPK2",76087.8521072547,1332,75472.7704559986,1330
"ENSG00000005249","PRKAR2B",65058.8575640947,1887,64725.0933314317,1880
"ENSG00000075790","BCAP29",64994.8231608165,1888,64795.1419537066,1875
"ENSG00000091129","NRCAM",104207.173813028,490,103558.587142655,475
"ENSG00000198898","CAPZA2",77009.9581427865,1289,76114.3471371283,1303
"ENSG00000196937","FAM3C",82834.1155273569,1054,82336.631534487,1041
"ENSG00000128609","NDUFA5",98513.7820181253,610,98249.8279089269,588
"ENSG00000106299","WASL",72980.2011341876,1476,72427.0268985584,1486
"ENSG00000004059","ARF5",73119.559680754,1466,71665.9526845919,1518
"ENSG00000286214","AUXG01000058.1",85966.0961050836,933,85162.7922933377,933
"ENSG00000085662","AKR1B1",72500.8774174113,1505,72290.520853048,1490
"ENSG00000105887","MTPN",93975.558975393,701,92681.3995164612,711
"ENSG00000236279","CLEC2L",60901.5015098884,2049,59571.6921112004,2068
"ENSG00000064393","HIPK2",83514.1504867128,1027,81824.9975751707,1058
"ENSG00000090266","NDUFB2",119173.006325614,288,115531.900718361,302
"ENSG00000106123","EPHB6",88680.553554874,841,88182.5419757445,832
"ENSG00000159784","FAM131B",66269.3803673818,1833,65692.8532425103,1835
"ENSG00000174469","CNTNAP2",78563.527261465,1213,78292.6220658001,1201
"ENSG00000171130","ATP6V0E2",104954.755300366,475,103986.123778458,464
"ENSG00000164885","CDK5",70406.330185846,1620,69891.6596156651,1617
"ENSG00000133612","AGAP3",99971.1929606525,568,99383.4105474008,559
"ENSG00000082014","SMARCD3",70339.633960625,1624,69937.7033039981,1615
"ENSG00000106615","RHEB",89310.807438195,823,88836.0316798726,812
"ENSG00000130226","DPP6",88678.7319284438,842,88491.0517197085,821
"ENSG00000105993","DNAJB6",90145.5291481054,800,89345.0580959891,803
"ENSG00000155093","PTPRN2",87805.6365706571,869,87550.5407558364,847
"ENSG00000164733","CTSB",109213.560712343,403,108782.326694533,393
"ENSG00000104723","TUSC3",61058.6000218991,2045,60837.9815076797,2035
"ENSG00000155970","MICU3",61065.8634287167,2044,60193.9673426949,2052
"ENSG00000104763","ASAH1",72997.0623006283,1473,72761.7213083,1459
"ENSG00000156011","PSD3",95471.7379814462,661,94913.8887154216,652
"ENSG00000147416","ATP6V1B2",102463.066803296,526,102008.999901476,511
"ENSG00000158856","DMTN",105111.896163464,472,104641.568471079,451
"ENSG00000168481","LGI3",84984.4932291554,976,84639.5018333676,958
"ENSG00000168490","PHYHIP",125950.787766645,206,124489.536007687,194
"ENSG00000179388","EGR3",62090.0502762211,2012,61258.7051803935,2031
"ENSG00000104722","NEFM",125925.750092686,207,124590.601937628,192
"ENSG00000277586","NEFL",156204.972332919,54,153981.995915958,44
"ENSG00000240694","PNMA2",105385.846802974,468,104825.708127742,447
"ENSG00000092964","DPYSL2",133135.887343716,151,128714.681316475,150
"ENSG00000120899","PTK2B",90560.2997838754,789,90399.5069500161,773
"ENSG00000120885","CLU",210903.006958041,24,209776.462861076,19
"ENSG00000133872","SARAF",119022.274004226,289,117600.859752482,278
"ENSG00000104695","PPP2CB",95190.3988324013,664,92206.8557137683,727
"ENSG00000156735","BAG4",62081.4006735908,2013,60611.1968802112,2044
"ENSG00000147533","GOLGA7",63748.2148841622,1953,63029.374305292,1954
"ENSG00000070718","AP3M2",62731.5682854122,1991,62599.6336690696,1974
"ENSG00000078668","VDAC3",83938.791844875,1012,83732.2551470697,995
"ENSG00000169139","UBE2V2",81716.7440577851,1094,81451.112043763,1078
"ENSG00000047249","ATP6V1H",91745.2807605015,761,91280.2070976612,754
"ENSG00000137575","SDCBP",74061.4770720345,1420,72958.3943403735,1448
"ENSG00000104388","RAB2A",91887.0426806306,758,91294.5460966652,753
"ENSG00000198363","ASPH",72856.0835396528,1483,72197.3449386513,1494
"ENSG00000245910","SNHG6",99499.9065986621,582,97820.1529791862,599
"ENSG00000154582","ELOC",79247.0125559554,1177,79060.8492251545,1164
"ENSG00000104381","GDAP1",60889.5916460606,2050,60735.015657743,2040
"ENSG00000171033","PKIA",71116.5032719629,1585,70806.1930614701,1565
"ENSG00000104435","STMN2",131672.834803021,156,130960.127218534,131
"ENSG00000076554","TPD52",77236.0356624762,1276,77034.3624003146,1254
"ENSG00000123119","NECAB1",105174.660000802,471,101180.08349971,530
"ENSG00000164951","PDP1",89425.8471609827,820,88907.2788386922,810
"ENSG00000156467","UQCRB",125012.382724721,215,124565.679102302,193
"ENSG00000156482","RPL30",147880.32425052,80,143703.916359911,73
"ENSG00000164919","COX6C",139214.24330586,115,135085.098429296,111
"ENSG00000147669","POLR2K",70799.5773996849,1595,70742.6508770123,1567
"ENSG00000164924","YWHAZ",130454.393808518,164,128785.282310966,149
"ENSG00000104490","NCALD",100490.159679082,556,99815.6132548426,554
"ENSG00000155096","AZIN1",81751.0752987685,1093,80717.232278021,1104
"ENSG00000155097","ATP6V1C1",86229.1732698904,919,85833.7075871358,899
"ENSG00000164929","BAALC",107050.496677898,439,106718.778173875,421
"ENSG00000164830","OXR1",86026.3750752826,928,85316.4236042737,920
"ENSG00000147642","SYBU",72418.5550994085,1510,72032.3436142977,1499
"ENSG00000147676","MAL2",71351.2622721087,1569,71020.9913769655,1555
"ENSG00000136960","ENPP2",70370.6126744894,1621,67043.2780946837,1759
"ENSG00000147684","NDUFB9",107403.498365686,431,105505.437062708,437
"ENSG00000153310","FAM49B",67095.1886059943,1793,66899.5939625133,1772
"ENSG00000132294","EFR3A",76446.544063437,1314,75550.9364004669,1326
"ENSG00000104419","NDRG1",87346.0682895195,884,85552.0659019093,904
"ENSG00000131773","KHDRBS3",70304.7160775453,1626,69501.3064809659,1633
"ENSG00000181790","ADGRB1",74794.7465453183,1389,73697.9322308211,1405
"ENSG00000180155","LYNX1",89044.1804073986,831,88407.7069787048,824
"ENSG00000160932","LY6E",100248.27599878,560,98611.6627350738,577
"ENSG00000176956","LY6H",121167.467903301,258,117052.407752639,284
"ENSG00000104529","EEF1D",83265.6275590136,1037,83107.1440010713,1012
"ENSG00000178209","PLEC",77372.4188769456,1269,76761.540947688,1266
"ENSG00000178719","GRINA",106945.480144239,442,103512.810308197,476
"ENSG00000179091","CYC1",85005.5351982623,974,84200.0698494081,981
"ENSG00000160948","VPS28",84065.9808578255,1005,83320.9218000689,1006
"ENSG00000167702","KIFC2",87289.3013871408,885,85452.2650091747,912
"ENSG00000161016","RPL8",129457.910830296,172,127333.408581488,163
"ENSG00000080503","SMARCA2",76045.5837918436,1335,75140.5251687943,1343
"ENSG00000137038","DMAC1",71188.3774737901,1581,70944.6805269585,1559
"ENSG00000107295","SH3GL2",98254.9304808016,613,97598.2812700043,606
"ENSG00000155876","RRAGA",76426.0831572107,1316,76342.593930644,1289
"ENSG00000137154","RPS6",132118.282718277,153,128337.154109116,153
"ENSG00000155886","SLC24A2",93430.1248538576,721,92764.2864958833,707
"ENSG00000107105","ELAVL2",64623.8630388353,1905,63857.0358590289,1921
"ENSG00000165264","NDUFB6",84454.5671613906,996,83919.6034295741,991
"ENSG00000086061","DNAJA1",93791.8848292697,707,92368.3182543243,721
"ENSG00000086065","CHMP5",69426.549522472,1676,69228.8841368136,1650
"ENSG00000168913","ENHO",116327.744564732,321,113302.837085768,336
"ENSG00000137100","DCTN3",78954.3460585729,1192,77959.6597896548,1217
"ENSG00000187186","AL162231.1",65444.9628205877,1869,64915.4731822701,1871
"ENSG00000122733","PHF24",72805.5130122877,1488,72651.6130412987,1467
"ENSG00000165280","VCP",76622.2932330939,1305,76480.5367674732,1279
"ENSG00000122705","CLTA",92408.0332593978,746,92062.7300687726,730
"ENSG00000119138","KLF9",61425.6099403027,2040,60891.6867264799,2034
"ENSG00000119125","GDA",80616.0841814972,1126,80193.7772995285,1119
"ENSG00000135002","RFK",59048.6528850631,2082,58500.2881368283,2080
"ENSG00000106772","PRUNE2",71372.64600012,1567,70572.951200533,1576
"ENSG00000156052","GNAQ",80114.1004415551,1146,78236.9425868372,1204
"ENSG00000135018","UBQLN1",74966.3787961686,1379,74827.4462401186,1361
"ENSG00000148053","NTRK2",120229.332572479,270,117482.983592316,280
"ENSG00000135070","ISCA1",69227.3749496373,1684,69103.3115396636,1658
"ENSG00000106723","SPIN1",77776.9083891448,1249,77494.9829796121,1236
"ENSG00000148082","SHC3",71003.1835354327,1590,70990.2832835402,1557
"ENSG00000187764","SEMA4D",62549.9647358422,1998,61479.501541911,2020
"ENSG00000165023","DIRAS2",103017.238252701,515,102100.990959447,507
"ENSG00000130956","HABP4",85929.41979821,937,84808.90269809,951
"ENSG00000136928","GABBR2",92650.2267608595,740,91911.3438995241,737
"ENSG00000165152","TMEM246",64366.5593515978,1922,63928.1339616075,1914
"ENSG00000070214","SLC44A1",69758.4034954694,1652,68582.8059114175,1691
"ENSG00000260230","FRRS1L",78661.956858112,1210,78406.491383718,1194
"ENSG00000136810","TXN",98640.1352486362,603,97546.1840936978,607
"ENSG00000173258","ZNF483",98565.7264065855,607,96006.5099397008,631
"ENSG00000148180","GSN",102769.234363301,520,101312.651226142,527
"ENSG00000119421","NDUFA8",81539.9968636637,1103,81518.4031402433,1077
"ENSG00000136950","ARPC5L",75396.7588057171,1362,74569.5190855688,1370
"ENSG00000197958","RPL12",125259.670805524,213,122922.931415509,209
"ENSG00000136854","STXBP1",126465.419906724,199,125584.777795123,181
"ENSG00000148334","PTGES2",68539.0205497029,1726,68282.6743406917,1708
"ENSG00000171159","C9orf16",125501.316582531,210,119246.278896509,248
"ENSG00000106976","DNM1",134122.597357865,138,130602.243015758,134
"ENSG00000167123","CERCAM",63508.1186336495,1962,60668.1142632437,2042
"ENSG00000197694","SPTAN1",113342.827244694,359,111961.816082635,354
"ENSG00000160445","ZER1",75650.0866944127,1352,75272.0994137135,1337
"ENSG00000119383","PTPA",86287.9717447079,918,86123.6638759596,896
"ENSG00000107130","NCS1",111964.712060978,375,110299.652921078,374
"ENSG00000130558","OLFM1",155420.218757189,55,150910.227290674,51
"ENSG00000172889","EGFL7",82762.3073601394,1056,81770.2039216684,1064
"ENSG00000244187","TMEM141",66085.1224817467,1845,64921.76573421,1870
"ENSG00000054148","PHPT1",90902.7890664204,780,90320.081889053,777
"ENSG00000107317","PTGDS",266003.686302006,15,257850.242544817,10
"ENSG00000107331","ABCA2",104076.365105142,491,102989.466791598,492
"ENSG00000107281","NPDC1",104030.366191973,492,101186.629533659,529
"ENSG00000176978","DPP7",74135.1477302408,1415,73537.3897551738,1410
"ENSG00000176884","GRIN1",127120.353560436,194,123527.333396241,204
"ENSG00000212864","RNF208",78266.2592403601,1230,77878.4454012858,1220
"ENSG00000188229","TUBB4B",102196.878775768,530,101675.173462199,520
"ENSG00000165802","NSMF",102567.598461604,523,101411.488718143,525
"ENSG00000067057","PFKP",97912.3098974135,622,97776.4549624085,600
"ENSG00000165629","ATP5F1C",83360.5754304911,1030,83104.4627648323,1013
"ENSG00000048740","CELF2",79095.2717141837,1185,78732.7763810396,1179
"ENSG00000183049","CAMK1D",79940.4689029161,1151,79742.453028335,1134
"ENSG00000123240","OPTN",81400.7774109676,1107,80985.6532581275,1093
"ENSG00000026025","VIM",113454.522688996,356,107420.268779834,412
"ENSG00000165995","CACNB2",55336.4938544105,2096,54926.2508282306,2096
"ENSG00000078114","NEBL",70939.6037659951,1592,70114.8387420712,1603
"ENSG00000150867","PIP4K2A",84566.8276878831,990,81890.5064766853,1054
"ENSG00000136750","GAD2",69586.560212084,1664,69132.1037055409,1655
"ENSG00000170759","KIF5B",69778.4734564847,1650,68488.8925409158,1698
"ENSG00000197444","OGDHL",69583.1613599064,1665,68779.2423155054,1677
"ENSG00000122873","CISD1",77487.1687588637,1262,77329.4734509516,1245
"ENSG00000237949","LINC00844",94334.7738000615,691,92928.8974836851,702
"ENSG00000165443","PHYHIPL",84847.9766672555,981,84188.5035610055,982
"ENSG00000138311","ZNF365",73677.2055696534,1436,73214.7102819912,1430
"ENSG00000156515","HK1",93253.0607816514,727,93187.9596652827,694
"ENSG00000180817","PPA1",90802.1191180679,782,90073.4806120868,786
"ENSG00000197746","PSAP",126242.95425718,203,125782.952216461,178
"ENSG00000107742","SPOCK2",98059.7537066019,617,97679.1809508553,602
"ENSG00000107758","PPP3CB",103023.450271677,514,102115.598244188,506
"ENSG00000148660","CAMK2G",90990.6077374807,776,90621.7994537618,770
"ENSG00000165637","VDAC2",84374.5683673042,997,84123.0012355623,985
"ENSG00000122378","PRXL2A",94728.8460285517,680,94507.1133410555,660
"ENSG00000165678","GHITM",110017.535248848,390,109686.484887725,381
"ENSG00000173267","SNCG",124284.990685826,221,118224.895701085,266
"ENSG00000148671","ADIRF",81907.1886883029,1089,80131.8053464636,1123
"ENSG00000148672","GLUD1",97950.2757412667,621,97735.8796407273,601
"ENSG00000171862","PTEN",64795.8094326574,1901,64344.2881683711,1896
"ENSG00000197430","OPALIN",74346.780543588,1405,71669.3310842549,1517
"ENSG00000187122","SLIT1",71671.9254195991,1547,71394.8550431222,1536
"ENSG00000171314","PGAM1",115113.523443487,333,112481.045892367,350
"ENSG00000120053","GOT1",101938.944215212,538,101451.942558768,524
"ENSG00000099194","SCD",172181.28151286,35,166381.695089134,31
"ENSG00000166136","NDUFB8",115309.046153061,332,113165.710837476,337
"ENSG00000198408","OGA",84477.2223678358,994,83924.8140257897,990
"ENSG00000059915","PSD",112325.49276417,370,109121.748548662,388
"ENSG00000107872","FBXL15",71036.6768507803,1589,70362.8983578444,1588
"ENSG00000148798","INA",98792.0375995049,599,98617.1561640478,576
"ENSG00000173915","ATP5MD",133806.471873897,142,129567.635720297,142
"ENSG00000107518","ATRNL1",80870.995899928,1121,80283.4617927162,1117
"ENSG00000165868","HSPA12A",82341.3697414483,1071,81728.2873868262,1066
"ENSG00000187164","SHTN1",82047.402992056,1082,80763.3431258606,1103
"ENSG00000165672","PRDX3",70446.6395180096,1617,69956.3807395885,1613
"ENSG00000198825","INPP5F",94688.9003513281,682,93884.2265365629,673
"ENSG00000066468","FGFR2",63965.0866720641,1941,62020.0832960154,1998
"ENSG00000166033","HTRA1",112046.376898784,374,110616.066171167,367
"ENSG00000065154","OAT",82487.637281899,1060,82080.9908771154,1051
"ENSG00000107902","LHPP",86485.4243653193,911,84913.9932484733,943
"ENSG00000176171","BNIP3",93419.4771853612,722,92526.6466920715,715
"ENSG00000148826","NKX6-2",65509.6734821007,1865,62488.2151643975,1978
"ENSG00000171798","KNDC1",69565.1007451658,1668,69422.3255380046,1637
"ENSG00000130643","CALY",119467.196355519,282,116640.112513433,291
"ENSG00000184524","CEND1",112171.582585487,371,109462.307206412,384
"ENSG00000177542","SLC25A22",77107.8519815686,1282,76188.9425991266,1297
"ENSG00000177700","POLR2L",95154.8500660433,666,94097.4769154275,668
"ENSG00000183020","AP2A2",80426.6686181315,1135,80250.9563351587,1118
"ENSG00000078902","TOLLIP",101657.670577536,543,101021.73930843,535
"ENSG00000117984","CTSD",111371.213271283,378,110991.148632344,363
"ENSG00000244734","HBB",230434.672569001,18,218222.295701977,16
"ENSG00000166313","APBB1",119746.735273513,275,117602.383391634,277
"ENSG00000255823","MTRNR2L8",769211.913578452,2,461683.524107164,4
"ENSG00000110321","EIF4G2",99399.767036146,583,98686.6781051193,572
